"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ126393";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛМАФФ";"Мармелад Ударница Персик 325г п/у Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492320202";;"109.9";"92.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991601?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/marmelad-udarnitsa-persik-325g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ224360";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛМАФФ";"Мармелад Ударница Яблоко 325 г Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492322206";;"109.9";"92.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991456?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/marmelad-udarnitsa-yabloko-325g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ258750";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛМАФФ";"Мармелад Ударница со вкусом черной смородины Ударница 325г в флоупаке Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492320073";;"130";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/692815588?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/marmelad-udarnitsa-chernaya-smorodina-325g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ126089";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛМАФФ";"Мармелад Ударница спелая дыня 325г п/у Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492323203";;"109.9";"92.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991460?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/marmelad-udarnitsa-dynya-325g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ258755";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛЗЕ";"Пастила Ударница Шармэль клубника со сливками Ударница 221 г коробка Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492106226";;"162";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991565?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/pastila-sharmel-klubnika-so-slivkami-221g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ224214";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛЗЕ";"Пастила Ударница Шармэль клюквенная 221 г Россия";;"Ударница";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492107223";;"148";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991222?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/pastila-sharmel-klyukvennaya-221g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ192328";"КОНДИТЕР СЛАДОСТИ ШОКОЛАД";"-ПРКДСЛЗЕ";"Зефир Ударница Шармэль Яблочный 255 г Россия";;"Шармель";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600492211012";;"196";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600991563?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/zefir-sharmel-yablochnyy-255g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ323733";"КОНСЕРВЫ";"-ПРБАКНОВ";"Огурчики 6 соток домашние 680г стекло Россия";;"6 соток";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607035893315";;"229.9";"189.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601001964?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/ogurtsy-domashnie-6-sotok-680g-st-b/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ426145";"КОНСЕРВЫ";"-ПРБАКНОВ";"Горошек Bonduelle молодой Bonduelle Central Europe Kft 425мл ж/б Венгрия";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083681103380";;"169.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000316?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/goroshek-bonduelle-molodoy-425ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ020086";"КОНСЕРВЫ";"-ПРБАКНОВ";"Горошек Bonduelle нежный 200 г Россия";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083680538404";;"89.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000311?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/goroshek-zelenyy-bonduelle-zh-b-212g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ426143";"КОНСЕРВЫ";"-ПРБАКНОВ";"Кукуруза Bonduelle молодая ООО Бондюэль Кубань 425мл ж/б Россия";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083681083361";;"169.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000981?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/kukuruza-bonduelle-molodaya-425ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ352488";"КОНСЕРВЫ";"-ПРБАКНОВ";"Лечо Bonduelle ООО Агроинвест 520 г стекло Россия";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083681143614,3083681063110";;"235";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601002108?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/lecho-bonduelle-500g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ195490";"КОНСЕРВЫ";"-ПРБАКНОЛ";"Оливки Bonduelle зеленые без косточки 300 г ж/б Испания";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083680714648";;"188.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000907?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/olivki-bonduelle-bez-kostochki-314g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ195488";"КОНСЕРВЫ";"-ПРБАКНОЛ";"Оливки Bonduelle черные без косточки 300 г ж/б Испания";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083680714662";;"151.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600983673?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/masliny-bonduelle-bez-kostochki-zh-b-314-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ007392";"КОНСЕРВЫ";"-ПРБАКНОВ";"Фасоль Bonduelle белая 425 мл Франция";;"Bonduelle";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`3083680001663";;"139.9";"99.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601001839?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/fasol-belaya-bonduelle-425g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ275042";"КОНСЕРВЫ";"-ПРБАКНПАШО";"Паста Nutella шоколадная 630г Россия";;"Nutella";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`59032823";;"769.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990297?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokoladnaya-arakhisovaya-pasta/shokoladnaya-pasta-nutella-630g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ186543";"КОНСЕРВЫ";"-ПРБАКНПАШО";"Паста Nutella шоколадная Ferrero 350г Россия";;"Nutella";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`80177173";;"499.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760544025?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokoladnaya-arakhisovaya-pasta-1/shokoladnaya-pasta-nutella-350g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ186541";"КОНСЕРВЫ";"-ПРБАКНПАШО";"Паста шоколадная Nutella Ferrero 180г Россия";;"Nutella";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`80177425";;"283.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600990290?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokoladnaya-arakhisovaya-pasta/shokoladnaya-pasta-nutella-180g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ114480";"КОНСЕРВЫ";"-ПРБАКНОВ";"Огурцы Дядя Ваня По-Берлински маринованные 680г стекло Россия";;"Дядя Ваня";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607002990290";;"239.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000609?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/ogurtsy-marinovannye-po-berlinski-dyadya-vanya-s-b-680g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ275044";"КОНСЕРВЫ";"-ПРБАКНОВ";"Томаты Дядя Ваня в собственном соку 680г стекло Россия";;"Дядя Ваня";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607002990481";;"179.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000983?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/tomaty-v-sobstvennom-soku-dyadya-vanya-s-b-680g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ268007";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Варенье Лукашинские из брусники ООО Вологодский комбинат ППЛ 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771897,4607025803843";;"269.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600997931?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/varene-lukashinskie-brusnichnoe-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ268002";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Варенье Лукашинские из вишни ООО Вологодский комбинат ППЛ 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771859,4607025804123";;"329.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600997011?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/varene-lukashinskie-vishnevoe-bez-kostochek-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ252714";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Варенье Лукашинские из клубники ООО Вологодский комбинат ППЛ 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771842,4607025803874";;"279.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600995071?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/varene-lukashinskie-klubnichnoe-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ252715";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Варенье Лукашинские из малины ООО Вологодский комбинат ППЛ 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771835,4607025803881";;"389.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600994753?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/varene-lukashinskie-malinovoe-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ268008";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Варенье Лукашинские из черники 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771903,4607025803904";;"369.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600997925?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/varene-lukashinskie-chernichnoe-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ417548";"КОНСЕРВЫ";"-ПРБАКНГР";"Грибы Лукашинские ассорти маринованные ООО ""Меленковский консервный завод"" 340г ст/б Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771293";;"304";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600984599?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/griby-lukashinskie-marin-assorti-340g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ267949";"КОНСЕРВЫ";"-ПРБАКНОВ";"Икра Лукашинские Нежная из баклажанов 460г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607062672228";;"144.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601002233?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/ikra-baklazhanovaya-lukashinskie-nezhnaya-460g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ361097";"КОНСЕРВЫ";"-ПРБАКНПЛВА";"Лимоны Лукашинские с имбирем 450 г стекло Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936770739";;"229.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600998026?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/varene-med-sirop/limony-lukashinskie-s-imbiryem-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ237634";"КОНСЕРВЫ";"-ПРБАКНОВ";"Огурцы Лукашинские маринованные по-деревенски с хреном и смородиной ООО ""Росконсервпродукт"" 670 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936770517,4607145722932";;"222";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601002226?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/ogurchiki-lukashinskie-po-derevenski-s-khrenom-i-smorodinoy-670g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ262663";"КОНСЕРВЫ";"-ПРБАКНОВ";"Огурцы Лукашинские соленые по-домашнему с укропом ООО ""Росконсервпродукт"" 670г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607062672129";;"222";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601001829?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/ogurchiki-solyenye-lukashinskie-po-domashnemu-s-ukropom-670g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ376918";"КОНСЕРВЫ";"-ПРБАКНОВ";"Патиссоны Лукашинские маринованные мини по-астрахански с пряной зеленью ИП глава КФХ Саблина Н.В. 340г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607936771415";;"204";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760569162?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/patissony-lukashinskie-mini-s-pryanoy-zelenyu-340g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ258790";"КОНСЕРВЫ";"-ПРБАКНОВ";"Фасоль Лукашинские по-домашнему запеченная в томатном соусе консервированная ООО ""Меленковский консервный завод"" 450 г Россия";;"Лукашинские";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607145725391";;"169.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/608981735?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konservy/fasol-pechenaya-lukashinskie-po-domashnemu-v-tomatnom-souse-450g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ274312";"КОНСЕРВЫ";"-ПРБАКНОВ";"Томатная паста Помидорка 140г ж/б Россия";;"Помидорка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607035890574";;"132.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999743?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sousy-ketchupy/tomatnaya-pasta-pomidorka-140g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ274314";"КОНСЕРВЫ";"-ПРБАКНОВ";"Томатная паста Помидорка 500г стекло Россия";;"Помидорка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607035892387";;"281";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000879?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sousy-ketchupy/tomatnaya-pasta-pomidorka-steklyannaya-banka-480g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ151175";"КОНСЕРВЫ";"-ПРБАКНОВ";"Томатная паста Помидорка 70 г ж/б Россия";;"Помидорка";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607035892363,4607035890567";;"62.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999573?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sousy-ketchupy/tomatnaya-pasta-pomidorka-70g/"
